@relation InitialSetByLHS

@attribute executorTerminationTimeoutMillis numeric
@attribute maxConnections numeric
@attribute maxKeepAliveRequests numeric
@attribute connectionTimeout numeric
@attribute acceptorThreadCount numeric
@attribute minSpareThreads numeric
@attribute asyncTimeout numeric
@attribute socketBuffer numeric
@attribute maxThreads numeric
@attribute acceptCount numeric
@attribute processorCache numeric
@attribute keepAliveTimeout numeric
@attribute performance numeric

@data
129870,27835,9608,59236,8.329023,1150,133213,19355,4807,6685,4876,21240,2775
130712,8567,16199,99228,21.401415,923,285024,23913,2184,3167,6137,260087,2278.9
130831,29581,1285,202511,14.556779,9941,209325,91041,2844,9169,1730,276066,2594.8
131963,3964,4346,200961,1.14384,3958,122604,84473,1855,2496,3735,168442,2592.7
132537,2335,19321,100077,16.650225,8244,159562,34042,18335,2617,5503,144183,2054.5
132976,28478,10405,113337,11.093603,5842,28710,25812,17068,3090,7750,112877,2371.5
133745,24945,4246,55822,21.214927,4964,110070,93192,5298,4806,3988,5105,3296.5
133837,23435,2253,150719,22.035003,1655,115300,2428,7837,4843,7270,54117,2278.8
134702,13840,17955,86176,19.136443,3811,98547,13579,646,2796,6287,95823,3056
135178,13616,12430,286015,7.652249,4935,149118,86111,3006,1022,221,53925,2663.7
135808,24020,16820,89154,5.829702,9142,76097,79555,18958,5755,2837,218829,2211.8
136582,28290,15765,236580,21.338035,261,119147,69077,17422,2335,5683,181012,2870.8
137306,10434,5981,66704,14.426462,9488,249182,1858,11521,2021,4019,197307,1662.3
137755,1294,12460,225924,13.809505,6068,246819,5808,13555,1640,7723,79846,2246.9
138422,28861,12801,76408,15.979338,6612,287861,7411,4886,9453,1949,245198,2621.5
139190,11051,613,77754,13.723831,3127,222280,102109,11043,3800,4206,121724,2694.4
139368,15624,2028,58531,23.404366,4770,210779,41672,10099,2639,2069,161372,2710.3
140398,22179,26,249215,6.647134,7687,116617,99198,6054,687,3757,115848,2551.7
140756,4917,4237,165759,1.643583,1540,237935,61924,16726,4343,4350,294711,2804.7
141131,26965,19541,234156,15.175974,7525,142175,28214,19079,3949,962,261248,1563.2
141729,25466,8468,171729,11.182603,3192,139420,14171,12767,5899,7629,256236,2434.7
142782,3261,344,227774,18.912124,1780,225746,24228,8919,2012,7967,18192,2392.7
143055,17242,6180,201181,22.149659,8982,172194,76586,6980,3634,9431,155388,2120
143668,27970,1338,233979,12.090877,8928,37256,71521,12269,4522,9840,8036,2960
144175,3612,9757,291340,6.290096,6371,44270,93433,16583,6741,8729,1486,4093.8
144892,16608,14409,2730,14.870591,5618,12641,63464,5952,8954,4226,286457,1881.1
145583,7468,394,95268,23.74578,1594,64773,28518,15786,8674,4909,194986,2928.3
145805,4819,3783,53368,3.250714,2207,42531,41450,12509,5582,2015,50713,2338.5
146409,7939,19383,170073,20.568415,5753,199528,58065,6718,9407,6399,270256,2378.8
147229,10325,6670,69330,18.837,5263,191730,94793,14513,2555,2944,73754,2853.7
147672,14237,13300,269041,13.203227,1050,14700,73944,11691,5553,3088,230176,2595.1
148389,16123,9515,114128,17.126165,6688,192579,32914,782,3007,6372,22580,1997.2
149001,29915,5161,207056,8.585005,6630,294082,55553,8873,5859,8750,149612,2343.5
149414,27420,16319,96905,6.961682,4011,90927,837,11807,6589,6329,17328,2729
150180,19636,16645,128672,11.161972,832,212494,93646,1722,2802,8911,84348,2520.5
151038,5195,489,177151,11.427966,1303,51071,48368,8726,4419,755,139178,2849.1
151596,25126,18157,74335,7.852459,7371,224842,11457,14366,1708,6053,42225,2455.3
152280,25795,9068,179580,7.395659,407,299377,31944,19280,428,4273,297705,2723.7
152677,17693,16530,82579,2.454861,9,69190,78044,11131,298,1534,75179,2698.8
153019,29751,13587,244659,7.934253,5239,41458,77629,11452,2352,9971,49624,2414.2
154086,27856,11322,35814,11.054857,5731,58335,28315,458,3762,8102,33237,2649.2
154753,21696,18527,10880,10.909771,211,85390,45442,11094,9976,623,38260,2128.9
155239,13727,19152,182433,5.195353,6519,190579,79397,4854,2985,3282,40834,2702.2
155957,543,10958,260377,18.946729,4244,277568,39589,18596,3464,5046,170022,2772.2
156622,1857,13430,189685,13.347117,2232,9803,80870,4471,8204,6087,114283,2610.8
157351,11173,13600,275961,23.959808,6016,184805,91659,6217,1349,2997,112124,2354.5
157893,12907,8209,235717,17.616616,628,94316,26858,2937,1062,1496,180242,2781.7
158566,15594,13545,229260,9.415625,9323,86376,57031,14229,4868,7570,299615,2171.2
159098,6707,9343,44877,13.383783,5248,158696,62346,2506,3659,9599,216495,2485.2
159639,10551,15355,194637,2.547335,3024,146998,49999,11338,4138,7527,62301,2671.3
160573,28538,14573,5490,2.763426,9386,86579,18270,4218,1174,1985,68773,2679.6
160863,29031,19075,206660,3.46936,8206,290168,85754,15232,7350,2024,43435,2638.4
161671,31,15736,265540,1.868896,4475,274753,62166,16304,201,3778,50069,3623.7
162101,26930,5884,107374,23.82019,4865,163553,91402,15130,2398,2154,150803,2686.7
162683,19218,3862,199235,17.03553,1112,190358,21087,14088,3333,3483,277738,2980
163371,9674,13359,86731,22.71282,6844,39906,73642,15668,9712,2552,224672,2610.3
163941,7676,8752,157447,18.482963,3352,49204,22275,10935,3381,5173,264867,2207.2
164568,25284,17303,144113,3.305738,1335,172748,210,17189,8425,1366,292649,2709
165125,10942,7299,271677,11.531535,5094,16160,96199,15095,7365,9470,235598,2028.5
165610,1178,83,262423,3.265442,1957,126482,56423,7624,1419,9400,246779,3405.7
166759,22666,8880,299100,23.28953,9779,195934,4010,17034,8873,1969,208421,2446
167265,2435,11570,130206,19.268953,3226,157471,48941,18983,6462,7228,273572,1785
167622,19540,16696,158395,6.831461,3206,237106,94382,16225,2516,1435,89209,2445.6
168256,6331,8774,22972,22.822305,8574,282320,75340,14788,78,4039,292825,2706.4
168737,8486,6337,252462,19.513137,9023,260832,27605,2226,94,335,45707,2709.1
169400,22706,3511,245494,11.932493,3844,142942,83808,8990,4510,4842,183203,2723.7
170179,24572,3368,202016,7.200729,1451,291714,61768,13863,6497,7290,281756,2821.5
170473,29457,16423,168755,2.057846,3936,252803,56010,10245,142,9044,131948,2683
172061,22237,10486,57787,11.481313,2968,289724,19638,8659,2714,6934,58602,2888.1
172470,15852,15570,234832,23.477947,9830,141579,77445,15976,3070,674,200868,2233.7
173197,16325,18344,224014,8.862628,7644,218936,87164,19099,4335,6060,228984,2647
173511,4523,8519,137462,11.254471,7792,92041,16053,1534,4627,4407,230702,2779.5
174325,29532,1744,171229,21.472839,7128,87884,12904,19333,38,2382,177829,1751.6
175072,21070,17086,173140,1.671507,6722,281244,96714,16042,7392,9228,246585,2538.7
175503,4797,17616,287504,8.214171,3572,292900,19870,2658,7270,2296,197412,2731.5
176303,236,212,261390,1.968129,166,222889,8927,6879,5051,7884,112394,4893.4
176690,412,8327,78275,20.067702,2264,48619,69249,10499,5970,9010,291473,4863.5
177438,29469,3983,240792,6.703982,2982,260100,68412,10720,356,7708,96714,2619.4
178122,24435,9244,104203,5.902832,1600,40582,94138,6536,9954,4995,280280,1930
178617,12653,15819,277746,22.940732,4590,145781,31508,15058,3345,9484,35304,1735.5
178919,8014,1380,274747,9.368016,7741,249139,101031,7641,2967,6470,241614,2761.9
179509,9649,17974,39281,8.035329,5418,23420,21839,19497,1004,5781,261845,2705.9
180034,17904,820,158954,10.30774,8036,267919,25441,1196,4670,6425,129439,2731.3
181144,10701,14903,144680,14.291815,3963,55483,65804,1369,8636,9705,86402,2730.8
181591,7881,3581,84698,6.166219,7088,116229,85570,7876,5982,108,209336,1986.1
181861,26523,9098,120436,3.923901,2119,232444,58914,7573,4057,789,81946,2989.1
182811,13105,18827,121970,6.135787,5143,177599,3153,521,7120,8530,104559,2591.7
183447,1462,9718,203416,10.536046,3670,176385,43530,1107,4730,2420,23278,1860.9
184704,29363,15388,12846,13.630254,4551,269773,51538,11742,8050,3067,122618,2701.5
185046,10449,6442,180267,21.152675,2085,1425,36455,9673,7886,7764,93060,2467
185411,18318,13015,4080,2.913322,8752,216059,47975,11628,7256,650,86069,2525.5
186235,14714,2498,267134,7.744574,5912,47037,86987,1989,4223,1161,203402,2654.3
186610,4957,18457,100898,19.880769,8856,6620,76690,3892,7304,3329,151336,2869.5
187526,4406,6532,34160,2.47701,6643,295922,17371,5869,1821,8518,59618,2488.4
188286,15437,3696,299974,13.47716,2010,254317,7753,11678,7709,2721,22021,2514.1
188693,3138,19737,238965,7.616529,8720,264739,55752,17333,2095,6881,275414,2144.7
189282,272,11686,13347,6.79007,284,125459,77920,14449,4015,2939,238347,4146.5
189683,5009,4401,237288,23.870464,9214,103306,4159,18660,802,56,205783,1802.4
190207,6634,6910,105259,16.230397,3781,293948,11177,11268,3424,1894,174362,2807.6
191085,24520,16154,163059,5.767537,8588,157855,69452,13012,3567,4437,47397,2331.7
191870,16508,2108,220092,18.193258,7422,266393,15318,7957,6048,4834,184349,2630.9
192004,26713,16333,165503,15.228981,6749,121991,82935,13753,162,8984,243788,2686.3
192722,28138,19235,238463,17.165197,9067,256668,33856,4394,743,8140,196406,1823.3
193672,2168,4531,66585,8.647641,2926,270218,64115,17813,1951,7208,105284,2938.7
194319,27713,8951,218889,14.046933,5821,112251,98166,3576,1443,264,294433,2655.8
194511,7436,10912,150292,6.564041,7070,91805,82461,17645,2653,8843,213053,2464.5
195195,28927,3746,212807,17.000358,8669,2995,66568,18499,2563,5021,167166,2669.6
196093,15137,7044,116823,3.631884,8236,24239,58721,16792,7461,4621,61364,2103.5
196260,6130,3404,289669,4.380039,4164,20852,34566,9058,8332,5741,102007,2692.9
196998,6041,14346,41846,17.556976,2171,132076,100,10194,1089,9639,142682,2290.7
197805,833,12880,76962,16.212924,9645,68824,82131,4942,8010,4661,64797,1539.6
198522,18729,18051,233195,13.857031,1399,111537,15573,105,4963,9893,42820,2599.2
198941,16201,12733,269594,12.409498,6382,19499,97588,5059,8498,5863,69176,2860.4
199539,4335,3930,1686,19.77335,9302,106689,61405,19612,9791,5378,179066,2501.2
200236,506,17406,253204,19.653105,3369,108679,97390,15914,7514,3385,240560,3304.8
200551,8078,8362,29697,4.952844,4097,129708,100800,9819,9923,8579,32209,2542.8
201498,13212,6805,49520,14.503663,1776,280570,99616,195,8355,729,161910,2974.3
201761,23204,2148,28920,14.15638,3143,227077,64642,9955,7495,8954,299272,2726
202353,9290,4298,292428,4.885502,1006,119966,44312,17301,6195,6943,109002,2121.8
202875,6106,10986,226814,15.002916,2753,82694,75144,18207,9588,5615,106391,2801.6
203866,9014,13754,265187,16.176559,5446,44853,27349,7398,966,7463,133271,1956
204178,25239,12115,17459,17.880423,4497,220398,39940,15265,9735,384,207533,2496.2
204770,17156,10183,187136,20.891631,9362,156676,67149,4149,5608,3823,251857,2826.7
205499,3779,14290,277855,9.900049,7253,54488,57256,8374,1754,6784,110804,2359.4
205828,19374,7176,25035,5.431946,393,234993,101762,15743,537,1123,269410,2716.6
206491,16907,868,178870,23.561513,6571,215234,20539,4578,2528,3658,3734,3663.3
207210,16970,18797,213695,12.954755,3760,286781,8163,18894,6952,5393,239777,2390.9
208161,1976,18302,59761,22.099202,2028,73529,86529,5516,5655,7108,251384,2580
208505,25849,14107,65327,10.812176,2956,35273,97224,1568,4181,585,288049,2604.4
209158,6383,4896,292182,22.801951,3879,251674,10641,19142,8085,9455,146990,2474.7
209749,12232,525,101567,7.860027,1755,52093,101549,16398,2169,5287,66976,2821
210268,7769,12868,296518,17.248978,7388,114866,27891,331,3591,5219,89836,2159.6
210787,3322,4361,79910,19.684857,2789,223858,83202,9579,3268,8236,79721,2491.1
211318,15017,10339,32132,16.765954,1832,138912,100435,2421,8131,5710,124229,2168.2
211855,18473,19575,226212,7.520923,5670,175111,37960,9626,9602,3902,223891,3091.1
212441,737,7157,297674,20.300679,9613,33477,47646,5814,7920,4130,233738,2589.1
213001,24156,12186,105686,23.314319,4671,252506,83112,2265,5004,7646,262280,2705.3
213793,29838,17498,178759,9.485355,546,246694,72187,17703,7436,6511,195661,2433.9
214318,29056,12537,20557,21.982996,2441,267642,2964,17789,4258,9502,99779,2429.6
215188,2123,11659,65835,12.183907,1697,30633,90866,12400,1473,168,143409,2588.6
215524,15404,5949,84104,14.814896,7861,180103,88118,14043,2044,2704,48196,2610.3
216042,12035,12329,195451,23.708359,2588,237342,68127,2547,1482,207,103449,1824
217161,27728,19769,81141,13.253924,6934,46397,79146,12296,1240,8268,120321,2630.6
217378,23913,1012,48074,9.46172,8100,104188,34892,19213,5108,8558,278208,2691.3
218030,22350,2462,21182,23.636994,4780,121050,44859,13438,9132,8358,19104,2218.9
218792,11224,1422,54326,5.270357,4067,296581,98974,12342,2108,6265,239273,2811.3
219253,15197,3039,231029,20.232864,1411,89921,43133,12111,9679,2336,284352,2700.5
219638,14136,7994,73523,11.888352,2497,229854,33453,3549,2474,8287,11591,2983
220277,23342,5259,79740,23.124985,657,57696,67666,2360,7169,7855,82538,2708.1
221223,20346,8424,85467,6.503788,992,182358,65180,4348,3618,1098,35498,1996.1
221701,28580,2887,125999,2.278115,7196,150604,42024,10339,1569,2462,95016,2751.1
222166,23239,17238,215872,22.684474,6980,245789,29978,17254,6821,3400,216800,2271.5
222942,20319,4753,221961,9.111885,9007,43411,36307,5277,8510,5102,93731,2671.9
223226,13333,1452,44301,20.442059,3992,251012,87637,3974,8811,3963,2020,3941.5
223939,14859,1673,283894,19.538083,3241,145135,21644,13124,2235,6199,98035,2834.5
224449,7534,5623,250455,23.057022,7209,128511,32503,18187,6429,409,118316,2516.1
225186,1334,1617,193369,3.381853,1092,196215,19114,3069,17,9956,137380,2231.7
225822,17623,7526,27827,16.046522,4600,160896,54722,1331,2268,6249,9332,2703
226605,26064,19836,28654,5.83455,4940,272179,74737,17098,5834,7256,109204,2158.3
227208,5753,1702,108038,3.10657,9677,216710,64863,16496,2729,7782,106941,2557.6
227662,22588,13940,222330,5.391483,4272,22195,85936,14640,9553,7153,289090,2675.9
228243,1907,19641,87584,12.743505,1804,80800,84809,19428,8318,3952,148666,2450.4
228906,13768,16908,73112,6.879249,1174,225880,76341,16873,4269,9727,190805,2701.8
229651,15495,11738,138200,4.203263,8197,18025,53110,1647,3992,4764,129837,2653
229867,19417,14474,156573,4.420914,1561,143941,100241,10741,5488,4193,5592,3811.7
230987,21136,2193,175871,16.918392,3440,202517,11782,9439,331,8326,81147,2492.8
231573,28343,701,214664,23.002743,2512,276021,71372,18107,3126,8007,171843,2704.9
231942,14907,1938,195610,21.284307,2682,278442,14691,13162,5350,773,162805,2923.9
232328,6196,18418,228433,21.541725,509,160661,95024,9464,8820,2404,19816,2820.6
233128,14457,7896,220309,3.423763,9934,90538,88511,1057,2186,8120,254822,2893.8
233711,8657,3892,240514,22.356607,779,197781,100728,10141,3787,1637,282204,2725.5
234182,14489,18563,50906,5.170005,118,10172,68996,7905,4832,712,111319,2750.3
234933,2545,14982,223518,22.586659,7152,5260,40505,6430,2438,4487,232956,2672.3
235596,20614,12157,69654,23.498593,1038,143354,49369,2107,7814,6667,185716,2435.7
235828,11740,7584,38979,4.827921,4622,193731,50315,13936,46,4073,46232,1581.9
236415,14616,12000,266057,16.349358,5318,168031,29552,1952,1372,3456,190591,2502.1
237095,6289,12074,228888,8.964127,2734,152808,21960,9214,397,145,143193,2807.1
238121,9129,13214,116346,10.999491,44,268464,100126,5547,7579,5919,28150,2552.4
238570,9379,14223,6776,22.343059,5340,5088,3352,13335,8286,3928,200027,2393.2
239334,11009,7119,90541,20.854211,2915,32830,13424,19769,6664,6216,295798,2793.5
239464,25590,2818,167467,15.354538,7584,257923,13928,1690,8244,6039,34188,2806.9
240342,18684,18927,121118,21.679013,1354,185808,36705,12950,1619,8398,211079,1979.2
241026,15671,7684,91176,17.215791,5776,192213,67343,5580,8361,4959,28366,2664.7
241214,8876,4661,47795,11.758962,4897,97349,84624,10784,9575,4570,195144,2387.5
242072,8427,10672,283165,6.583417,1253,197447,41015,14747,5212,5155,202055,2704.6
242581,13932,16099,204742,2.186012,8135,71238,88965,9105,6256,5596,74322,2567.6
243143,20702,956,200329,19.93668,6669,135091,70060,12522,5169,3618,107946,2743
243956,10904,6274,289080,2.630822,1536,89002,20774,8058,5728,8402,15675,2014.4
244626,24759,6774,174632,16.900343,1870,179517,30703,7001,6205,1147,140499,2797
245378,422,16045,185222,2.831054,5380,72243,41210,14006,6133,1596,113577,3022.1
245914,22098,9763,173661,1.522796,4430,13189,65493,18285,4578,5575,103042,2831.1
246341,22981,13468,43041,17.337625,4982,218043,89275,11309,3054,565,24332,2084.1
246826,19991,8534,124321,19.200675,246,47261,52761,19750,1129,5430,269225,2787.9
247498,16431,1178,50135,6.093885,2255,31556,46597,18255,8383,60,51345,2248.4
247866,20990,4466,281637,23.392722,2341,290477,71888,9700,2847,4649,118895,2701.8
248807,22856,13165,123845,1.394205,753,92600,22641,10002,7799,1905,209765,2230.7
249043,14326,7925,257382,14.757097,9567,100686,73305,9495,7997,5072,235921,2640.4
249899,23079,7350,175415,8.777951,2287,127566,53328,6608,5870,1030,219641,2606.8
250736,1235,19119,295606,13.051875,311,276232,28690,513,6544,5244,98515,3080
250838,11676,17175,117438,1.066314,9089,93813,53755,6950,7104,5097,155972,2407.8
251820,22513,1148,43476,10.58196,8455,207826,3707,5742,5920,4085,15309,2862.8
252161,6992,307,246890,5.704978,220,203702,20131,8163,9217,551,99411,2633.7
253034,28631,16512,42208,5.617127,2700,107600,84126,8285,577,8213,293804,2291.9
253260,11547,4190,87985,8.759103,2555,279657,97854,18011,6452,198,74505,2643.6
253920,27270,10076,32401,17.383433,9409,117138,42397,14840,1807,3806,203171,2247.4
254888,11425,4488,211858,1.196598,489,213751,8370,19715,2743,6417,132731,2355.4
255197,12593,3558,145449,10.507726,8479,36680,33041,17989,3317,5830,7508,2701.4
256167,27358,13976,151408,1.827157,2641,198860,63227,7316,133,13,153305,2738.6
256413,20498,17026,20050,4.566454,8284,52892,97039,2282,6659,7035,225841,2956.7
256968,22880,10217,36611,22.51404,7492,74344,47035,9290,8103,7131,210518,2536.8
257434,24230,11774,40166,17.467534,6942,219334,52042,17609,9220,2972,36277,2667
258147,26323,7411,146524,15.623079,8058,224553,73797,17932,1518,5884,165297,2746.5
259402,8606,19685,147005,4.730868,2806,75454,68291,4737,5258,8614,218023,1841.4
260162,5578,6616,79134,20.547559,2043,110804,10010,2568,6237,604,23962,2544.7
260734,11804,2395,112070,6.225638,422,168751,17155,6508,9043,8696,58820,2643
261204,14182,19452,68340,8.074088,9261,178442,49853,3844,2312,4681,276976,2799.7
262193,3018,441,188382,5.359775,6290,62967,54181,8938,4689,8884,156831,2290.2
262528,19281,18239,248573,9.057794,8713,98462,33734,12627,947,3432,173620,2416.6
263367,18071,5126,252939,10.434463,6325,70784,87675,5436,4547,3001,257010,2671
263523,24692,8029,137320,11.326271,6048,113375,27166,15358,8460,2305,158927,2381.1
264209,27134,9675,7527,15.792435,4652,118736,20428,3518,8881,1344,104048,2594.6
264723,23996,7603,239505,22.985364,6547,284187,89445,3182,3917,991,114949,2120.7
265368,27397,8656,143298,22.626297,6598,61155,82045,17745,465,7879,134030,2815.2
266329,21746,12762,80857,7.770682,5680,158877,98410,7360,4398,2188,281139,2496.8
266899,23809,1210,213376,8.239409,3437,288987,14768,5166,3733,1740,58191,1769.9
267186,5394,2649,6495,20.499973,4300,7071,90574,14828,3542,8671,176834,2838.5
268034,22454,7727,25908,8.613803,2667,180768,10177,11212,3707,9823,228034,2648.7
268731,23563,18090,192260,11.828571,151,39848,23735,8691,879,8246,258024,2932.8
268983,1640,13045,81781,1.3031,9349,262573,521,19981,5295,5636,283473,2443.6
269999,24975,17765,251252,17.753662,1378,298419,39075,10802,5814,9553,29526,2491.1
270545,20208,9361,45140,15.267925,6244,124139,65574,12416,6295,2578,91797,2658.7
